>HAVE_INCLUDES +proj4=latlong
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_EU_LO.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_LO_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3a_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3a_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4a_NA_EU.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4a_EU_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c2a_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3a_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c3a_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4a_AF_NA.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c4a_NA_AF.dat
> INCLUDE=C:\SVN\mironeWC\data\isocs\c5c_AF_NA.dat
84.326	-0.015
84.321	1.171
84.358	2.144
84.391	3.086
84.427	4.146
84.459	4.865
85.987	4.886
86.050	7.218
88.428	7.247
> A34 SOUTHEAST INDIAN RIDGE IND/ANT
75.856	2.687
77.383	2.772
77.439	1.407
79.753	1.461
79.747	0.029
81.825	-0.130
81.823	-1.397
84.235	-1.484
84.326	-0.015
84.321	1.171
84.358	2.144
84.391	3.086
84.427	4.146
84.459	4.865
85.987	4.886
86.050	7.218
88.428	7.247
> A5 SHEBA RIDGE - GULF OF ADEN SOM/ARA
59.243	13.185
58.113	13.781
58.513	14.538
57.301	15.015
57.504	15.543
55.766	15.958
55.443	15.492
55.112	15.631
54.897	15.244
54.557	15.346
54.479	15.211
52.680	15.494
51.691	13.658
50.216	13.865
48.172	13.076
45.221	12.431
> A21 SOUTHEAST INDIAN RIDGE AFR/IND
76.919	-16.111
78.335	-16.144
78.417	-17.928
81.449	-18.229
81.402	-19.414
84.614	-20.371
84.388	-23.594
86.718	-23.757
> A21 WHARTON BASIN AUS/IND
88.873	-19.451
89.070	-15.149
89.132	-12.506
91.231	-12.579
91.363	-7.967
92.440	-8.013
92.683	-2.183
93.753	-2.183
93.806	-0.131
96.280	-0.239
96.253	0.970
> A21 CENTRAL INDIAN RIDGE AFR/IND
76.919	-16.111
75.773	-15.721
75.830	-15.287
72.919	-14.415
72.965	-13.503
71.864	-13.307
73.051	-6.855
> A25 CENTRAL INDIAN RIDGE AFR/IND
73.758	-0.801
72.498	-9.531
73.759	-9.698
73.726	-10.830
76.779	-11.367
> A25 SOUTHEAST INDIAN RIDGE ANT/IND
76.779	-11.367
78.807	-11.293
78.787	-12.553
80.092	-12.495
80.213	-14.030
81.371	-14.045
81.404	-15.229
87.011	-15.564
> A25 WHARTON BASIN AUS/IND
89.228	-14.832
89.393	-7.516
91.289	-7.380
91.097	-3.528
92.482	-3.491
92.198	2.601
93.640	2.699
93.595	3.913
> A31 SOUTHEAST INDIAN RIDGE ANT/IND
72.769	-4.019
74.877	-4.210
79.118	-4.543
79.184	-5.679
80.333	-5.711
80.316	-7.014
82.138	-7.006
82.264	-8.596
84.768	-8.534
84.710	-5.601
84.688	-3.612
84.631	-2.198
86.735	-2.128
86.661	-0.237
89.531	-0.078
> A31 WHARTON BASIN AUS/IND
89.531	-0.078
91.547	-0.026
91.374	5.060
92.734	5.167
92.749	5.661
> A34 WEST OF KERGUELEN KER/IND
88.428	7.247
88.390	9.730
91.049	9.842
91.051	11.267
> A34 WEST OF KERGUELEN KER/IND
88.428	7.247
88.390	9.730
91.049	9.842
91.051	11.267
> A34 WHARTON BASIN AUS/IND
91.051	11.267
90.962	12.736
91.848	12.756
> A34 WHARTON BASIN AUS/IND
91.051	11.267
90.962	12.736
91.848	12.756
> A34 WHARTON BASIN AUS/IND
92.429	14.368
92.420	15.930
92.366	17.540
93.893	17.587
93.420	17.594
> A34 WHARTON BASIN AUS/IND
92.429	14.368
92.420	15.930
92.366	17.540
93.893	17.587
93.420	17.594
> A5 CARLSBERG RIDGE AFR/IND
67.049	-7.969
66.937	-7.240
67.444	-6.798
67.134	-6.350
67.603	-5.789
67.326	-5.453
67.540	-5.047
66.926	-4.223
67.182	-3.816
66.425	-2.696
66.686	-2.353
66.062	-1.848
66.228	-1.645
65.913	-1.290
66.207	-0.931
65.753	-0.453
65.951	-0.174
65.620	0.111
66.126	0.830
64.623	1.994
64.474	1.774
63.109	2.359
61.941	3.169
60.416	4.829
59.392	5.758
59.499	5.945
58.496	7.023
57.659	7.667
56.395	9.090
57.590	11.071
> A5 SOUTH ATLANTIC SAM/AFR
-10.621	-2.635
-10.739	-2.672
-9.619	-6.508
-12.045	-7.131
-11.667	-8.928
-11.923	-9.018
-11.437	-11.126
-13.325	-11.631
-12.760	-13.929
-11.976	-13.794
-11.400	-15.869
-12.536	-16.142
-12.104	-17.667
-10.957	-17.447
-9.774	-21.741
-10.840	-21.990
-10.797	-22.338
-11.837	-22.511
-11.427	-24.410
-11.757	-24.542
-11.587	-25.271
-12.168	-25.426
-11.976	-26.251
-11.683	-26.232
-11.069	-27.898
-10.696	-27.827
-10.424	-28.555
-11.869	-28.879
-11.203	-31.802
-12.216	-32.043
-12.301	-33.086
-12.877	-33.243
-12.946	-33.837
-13.485	-33.908
-13.341	-34.955
-15.421	-35.310
-14.989	-37.022
-15.794	-37.167
-15.495	-38.252
-14.493	-38.125
-13.986	-39.403
-14.370	-39.481
-14.258	-39.996
-14.749	-40.098
-13.762	-45.218
-12.690	-45.074
-12.520	-45.601
-11.496	-45.436
-11.091	-47.184
-8.329	-46.742
-7.417	-48.770
-4.969	-48.309
-4.521	-49.484
-4.281	-49.449
-3.983	-49.923
-2.986	-49.743
-1.967	-51.657
-1.780	-51.617
-1.210	-52.667
-0.325	-52.517
0.319	-53.650
> A5 SOUTHWEST INDIAN RIDGE AFR/ANT
0.319	-53.650
1.775	-54.188
2.186	-53.824
2.949	-54.097
4.026	-53.325
5.610	-53.940
6.096	-53.574
6.821	-53.805
7.333	-53.357
8.581	-53.786
10.581	-52.179
11.856	-52.675
13.259	-51.289
14.454	-51.761
14.891	-51.305
15.862	-51.652
16.305	-51.057
19.516	-52.058
23.553	-52.600
25.618	-52.847
26.066	-52.163
27.682	-52.447
27.997	-51.929
28.882	-52.097
29.202	-51.295
30.072	-51.515
31.570	-48.534
32.402	-48.665
34.061	-45.225
35.117	-45.406
35.811	-43.980
37.112	-43.949
39.203	-43.387
39.577	-42.581
40.078	-42.730
40.067	-43.087
41.577	-43.321
42.761	-40.199
46.116	-39.160
46.313	-38.384
47.369	-38.098
47.359	-37.861
49.178	-37.339
49.289	-37.075
52.207	-36.659
52.319	-35.951
53.487	-35.890
53.642	-34.785
54.495	-34.038
54.639	-33.762
55.477	-33.668
55.648	-33.181
56.938	-32.889
57.098	-31.501
58.277	-30.978
58.389	-30.536
59.003	-30.402
59.141	-29.985
60.256	-29.934
60.501	-29.939
60.763	-28.719
62.491	-27.689
63.590	-27.322
64.678	-27.222
65.787	-26.988
66.849	-26.706
67.009	-26.365
67.307	-26.279
67.318	-26.057
67.679	-26.035
> A5 CENTRAL INDIAN RIDGE AFR/AUS
67.679	-26.035
67.054	-23.401
67.177	-23.194
66.356	-21.383
65.919	-21.583
65.460	-21.123
65.001	-21.213
63.370	-18.946
65.188	-17.923
64.906	-17.402
65.759	-16.935
64.463	-14.851
65.332	-14.409
64.426	-12.939
65.092	-12.541
64.852	-12.153
65.273	-11.880
64.996	-11.412
66.094	-10.675
65.892	-10.311
67.204	-9.311
66.553	-8.473
67.049	-7.969
> A6 CENTRAL INDIAN RIDGE AFR/AUS
66.218	-26.361
65.317	-24.590
65.679	-24.487
64.490	-22.178
63.648	-22.456
62.544	-21.096
61.866	-19.345
64.346	-18.446
63.173	-15.651
63.930	-15.315
63.258	-13.621
63.930	-13.370
63.546	-12.324
64.997	-11.656
64.746	-11.083
65.690	-10.667
65.450	-9.985
65.866	-9.763
65.530	-9.260
66.447	-8.651
65.914	-7.891
66.842	-7.040
> A6 CARLSBERG RIDGE AFR/IND
66.842	-7.040
66.463	-6.496
66.756	-6.186
66.031	-5.193
66.500	-4.813
65.578	-3.748
65.850	-3.512
65.359	-3.030
65.493	-2.912
65.103	-2.360
65.349	-2.118
64.965	-1.560
65.157	-1.335
64.773	-0.997
65.274	-0.363
63.877	0.925
63.546	0.576
61.413	1.902
59.616	3.725
58.123	5.245
56.875	6.457
55.345	7.347
> A6 SOUTH ATLANTIC RIDGE SAM/AFR
-8.806	-2.617
-9.110	-2.719
-7.990	-6.112
-10.347	-6.672
-9.883	-8.518
-10.246	-8.614
-9.675	-10.772
-11.525	-11.209
-10.752	-13.521
-10.448	-13.490
-9.851	-15.516
-10.091	-15.630
-9.654	-17.108
-9.094	-17.082
-7.841	-21.301
-8.912	-21.581
-8.843	-21.885
-9.814	-22.133
-9.627	-24.087
-9.899	-24.184
-9.750	-25.822
-9.392	-25.798
-8.827	-27.418
-8.523	-27.375
-8.257	-28.120
-9.846	-28.469
-9.024	-31.368
-10.203	-31.633
-9.974	-32.626
-10.864	-32.816
-10.859	-33.439
-11.957	-33.645
-11.824	-34.673
-13.290	-34.977
-12.741	-37.787
-11.829	-37.686
-11.771	-37.944
-11.488	-37.961
-11.200	-38.996
-11.563	-39.042
-11.488	-39.580
-12.677	-39.766
-11.499	-44.814
-10.694	-44.680
-10.448	-45.199
-9.547	-45.086
-9.024	-46.779
-5.756	-46.297
-5.260	-48.299
-2.583	-47.874
-2.050	-48.921
-1.778	-48.865
-1.506	-49.456
-1.116	-49.414
0.238	-52.335
2.419	-51.908
2.763	-52.969
3.526	-52.859
3.824	-53.525
> A6 SOUTHWEST INDIAN RIDGE AFR/ANT
3.824	-53.525
4.704	-52.801
6.128	-53.519
6.491	-53.245
6.987	-53.586
7.989	-52.849
9.013	-53.293
11.125	-51.612
12.389	-52.153
13.809	-50.780
14.977	-51.197
15.388	-50.752
16.273	-51.116
16.742	-50.597
18.587	-51.120
25.989	-52.328
26.560	-51.374
28.122	-51.690
28.325	-51.224
29.258	-51.384
29.845	-50.140
30.724	-50.297
31.823	-47.863
32.719	-47.963
34.191	-44.676
35.326	-44.828
35.881	-43.446
38.483	-43.197
39.704	-42.597
42.013	-42.814
42.968	-39.576
46.253	-38.491
46.397	-37.741
47.356	-37.694
47.484	-37.184
52.305	-35.958
52.374	-35.392
53.489	-35.226
53.670	-34.333
57.115	-32.151
57.296	-30.619
60.640	-28.756
60.779	-28.040
61.242	-28.068
61.349	-27.608
62.112	-27.608
62.160	-27.227
62.693	-27.161
62.688	-26.922
63.157	-26.884
63.221	-26.692
65.253	-26.649
65.269	-26.323
66.218	-26.361
> A13 CENTRAL INDIAN RIDGE AFR/AUS
62.971	-25.322
61.925	-23.005
61.456	-23.040
61.242	-22.262
60.480	-22.387
60.080	-21.341
60.416	-20.122
61.552	-19.577
61.648	-14.563
61.642	-13.886
62.314	-13.824
62.368	-12.680
63.114	-12.622
63.120	-11.888
63.850	-11.698
63.818	-10.877
64.570	-10.624
64.373	-9.938
64.949	-9.652
> A13 CARLSBERG RIDGE AFR/IND
64.949	-9.652
64.847	-8.290
65.199	-8.215
65.114	-7.343
65.359	-7.274
64.783	-5.305
64.282	-3.099
64.069	-2.043
63.754	-0.014
62.469	0.802
61.242	1.693
58.763	4.474
56.678	6.009
55.057	7.070
> A13 SOUTH ATLANTIC SAM/AFR
-6.224	-2.000
-6.357	-2.070
-5.114	-5.510
-7.579	-6.028
-6.907	-10.469
-8.720	-10.765
-8.518	-12.012
-9.035	-12.091
-8.875	-13.552
-7.755	-13.369
-7.515	-15.009
-7.173	-16.522
-6.608	-16.507
-5.632	-19.336
-4.997	-19.250
-4.735	-20.878
-5.429	-20.963
-5.445	-21.483
-6.811	-21.683
-6.720	-22.741
-7.040	-22.825
-6.864	-23.791
-7.125	-23.820
-6.875	-25.507
-5.770	-25.318
-5.455	-26.945
-5.162	-26.912
-5.066	-27.665
-5.818	-27.840
-5.290	-30.527
-6.891	-30.767
-6.586	-32.252
-7.765	-32.384
-7.621	-33.132
-8.347	-33.222
-8.149	-34.375
-9.270	-34.503
-8.822	-37.532
-8.165	-37.464
-8.000	-39.299
-9.179	-39.411
-8.843	-41.509
-8.000	-41.449
-7.589	-44.224
-5.845	-44.039
-5.450	-46.158
-1.791	-45.727
-1.449	-46.917
-0.713	-46.807
-0.478	-47.506
0.903	-47.230
1.464	-48.801
2.125	-48.667
2.632	-50.016
3.096	-49.940
3.597	-51.003
4.051	-50.945
4.275	-51.525
6.350	-51.134
6.670	-51.860
7.614	-51.684
8.329	-52.807
> A13 SOUTHWEST INDIAN RIDGE AFR/ANT
8.329	-52.807
9.349	-53.392
14.704	-49.762
15.227	-49.907
15.893	-49.398
19.259	-50.189
19.488	-49.993
24.517	-51.051
24.832	-50.778
25.392	-50.950
26.192	-50.196
27.088	-50.435
27.355	-50.076
28.352	-50.322
28.805	-49.914
29.909	-50.155
35.211	-43.365
35.685	-43.497
36.560	-42.321
39.739	-41.956
40.021	-41.585
42.016	-41.681
43.584	-37.639
46.368	-37.115
46.603	-36.653
47.477	-36.506
47.701	-35.845
52.341	-34.923
52.597	-34.102
53.600	-33.849
53.803	-32.968
57.163	-30.999
57.397	-29.993
60.101	-28.500
60.224	-27.901
61.232	-27.407
61.451	-26.690
62.304	-26.263
62.325	-25.631
62.971	-25.322
> A18 CENTRAL INDIAN RIDGE AFR/AUS
61.681	-25.941
60.581	-23.846
59.509	-22.872
59.024	-22.886
58.645	-21.870
59.168	-18.807
60.864	-16.311
60.992	-14.043
> A18 CARLSBERG RIDGE AFR/IND
60.992	-14.043
64.431	-9.022
63.637	-8.438
64.559	-7.109
62.992	-6.026
63.711	-4.931
62.250	-3.898
63.301	-2.209
61.850	-1.356
62.538	-0.019
60.139	1.312
60.293	1.827
58.550	3.403
57.851	4.218
57.067	4.566
57.014	5.223
54.459	6.585
> A18 SOUTH ATLANTIC SAM/AFR
-4.749	-1.767
-4.995	-1.815
-3.650	-5.208
-6.126	-5.732
-5.432	-10.194
-7.140	-10.533
-7.076	-11.724
-7.540	-11.845
-7.380	-13.292
-6.275	-13.119
-5.934	-14.745
-6.163	-14.792
-5.502	-16.287
-5.069	-16.200
-3.959	-19.034
-3.357	-18.938
-2.994	-20.569
-3.645	-20.735
-3.554	-21.146
-5.203	-21.476
-5.075	-22.497
-5.347	-22.551
-5.256	-23.519
-5.454	-23.519
-5.048	-25.254
-3.970	-25.021
-3.730	-26.658
-3.479	-26.619
-3.244	-27.365
-4.018	-27.479
-3.335	-30.195
-4.861	-30.482
-4.797	-31.936
-5.779	-32.127
-5.827	-32.846
-6.484	-32.990
-6.377	-34.067
-7.513	-34.346
-6.761	-37.322
-6.350	-37.233
-6.067	-38.995
-7.567	-39.269
-6.510	-41.260
-6.169	-41.199
-5.267	-43.959
-3.890	-43.766
-3.159	-45.918
0.278	-45.345
0.678	-46.558
1.153	-46.496
1.377	-47.108
2.881	-46.859
3.703	-48.442
4.322	-48.364
4.627	-49.583
5.197	-49.482
5.608	-50.704
6.558	-50.473
6.793	-51.102
8.106	-50.830
8.469	-51.481
9.728	-51.237
10.453	-52.783
> A18 SOUTHWEST INDIAN RIDGE
10.453	-52.783
13.789	-50.489
15.566	-49.093
19.019	-48.981
23.838	-50.407
24.222	-50.068
25.359	-50.376
25.668	-49.941
26.224	-50.106
26.645	-49.383
27.664	-49.665
28.001	-49.261
29.025	-49.543
29.490	-49.114
30.013	-49.313
30.242	-48.981
30.786	-49.111
35.590	-42.556
36.241	-42.631
36.716	-41.834
38.941	-41.578
39.928	-41.140
40.259	-40.719
42.351	-40.877
43.589	-37.421
44.016	-37.476
44.315	-36.810
46.530	-36.289
46.850	-35.764
47.635	-35.647
47.816	-35.170
52.566	-34.081
52.747	-33.251
53.601	-33.067
53.873	-32.331
55.405	-31.443
57.364	-30.070
57.609	-29.076
59.589	-27.935
59.675	-27.522
61.324	-26.590
61.532	-26.037
61.681	-25.941
> A21 CENTRAL INDIAN RIDGE AFR/IND
60.566	-26.022
59.627	-25.217
59.877	-24.843
57.461	-22.895
57.909	-22.082
56.944	-21.464
60.811	-16.024
> A21 ARABIAN SEA & EASTERN SOMALI BASIN
60.811	-16.024
60.176	-15.554
63.761	-9.398
63.249	-9.101
64.123	-7.454
62.635	-6.628
63.297	-5.373
61.920	-4.549
62.747	-2.995
61.392	-2.223
62.475	-0.032
60.117	1.273
60.235	1.826
58.762	3.086
57.898	4.153
57.066	4.474
56.997	5.202
53.860	6.777
> A21 SOUTH ATLANTIC SAM/AFR
-3.426	-1.350
-3.782	-1.422
-2.340	-4.856
-4.992	-5.415
-4.149	-9.876
-6.107	-10.276
-5.959	-11.425
-6.267	-11.437
-6.089	-12.960
-5.021	-12.774
-4.915	-13.210
-4.666	-13.158
-4.416	-14.439
-4.529	-14.474
-3.728	-15.948
-3.610	-15.920
-3.343	-16.636
-3.129	-16.567
-2.352	-18.559
-1.611	-18.451
-1.373	-20.214
-1.972	-20.348
-1.889	-20.711
-3.212	-21.068
-3.052	-22.084
-3.177	-22.100
-3.123	-23.070
-4.304	-23.322
-3.776	-24.982
-2.394	-24.663
-2.085	-26.305
-1.836	-26.267
-1.717	-27.067
-2.554	-27.263
-2.139	-28.904
-1.895	-28.873
-1.717	-29.855
-2.939	-30.124
-2.886	-30.874
-3.396	-30.961
-3.319	-31.618
-4.043	-31.755
-3.948	-32.803
-5.366	-33.088
-5.336	-33.938
-5.763	-34.017
-4.891	-37.109
-5.377	-37.161
-5.093	-38.855
-5.674	-38.934
-4.992	-41.006
-4.452	-40.921
-3.746	-43.660
-2.228	-43.474
-1.854	-45.749
1.877	-45.021
2.844	-46.968
4.677	-46.626
4.832	-47.212
5.324	-47.139
5.615	-48.034
6.000	-47.974
6.766	-50.449
8.302	-50.179
8.705	-50.781
11.137	-50.229
11.470	-50.808
12.027	-50.725
12.478	-51.601
> A21 SOUTHWEST INDIAN RIDGE ANT/AFR
12.478	-51.601
13.960	-50.032
14.557	-50.146
15.641	-48.733
16.442	-48.489
16.874	-48.598
16.981	-48.386
19.436	-48.250
19.628	-47.943
20.658	-48.293
20.599	-48.407
24.474	-49.632
24.816	-49.116
25.921	-49.413
26.155	-49.071
26.801	-49.232
27.303	-48.503
28.296	-48.747
28.461	-48.389
29.609	-48.648
29.854	-48.243
30.591	-48.410
30.740	-48.086
31.456	-48.218
32.043	-46.987
32.294	-47.024
32.907	-45.480
33.366	-45.551
33.905	-44.100
34.530	-44.208
34.946	-42.794
35.560	-42.900
35.886	-41.571
36.868	-41.707
37.054	-40.882
39.227	-40.688
39.328	-40.345
39.825	-40.394
39.937	-40.067
41.415	-40.124
41.420	-39.936
42.798	-40.010
42.974	-38.226
43.401	-38.234
43.523	-36.557
44.372	-36.565
44.452	-35.847
45.829	-35.860
45.834	-35.560
46.993	-35.547
46.934	-34.329
47.996	-34.263
47.980	-33.934
52.784	-33.184
52.661	-32.204
53.899	-32.068
53.755	-30.833
55.116	-30.621
55.116	-30.463
56.066	-30.288
56.013	-30.056
56.536	-29.940
56.520	-29.520
57.481	-29.324
57.374	-28.105
58.820	-27.778
58.724	-27.279
59.669	-27.064
59.637	-26.590
60.555	-26.398
60.566	-26.022
> A25 ARABIAN SEA & EASTERN SOMALI BASIN
52.095	3.215
58.656	-0.736
58.837	-1.391
60.075	-2.056
59.429	-3.065
60.597	-3.955
59.579	-5.678
60.806	-6.628
60.005	-7.975
61.211	-8.979
60.731	-10.175
62.096	-11.283
61.184	-12.403
61.766	-12.843
58.570	-17.222
59.509	-17.913
> A25 CENTRAL INDIAN RIDGE AFR/IND
59.509	-17.913
53.812	-24.964
54.916	-25.725
54.260	-26.692
56.907	-28.634
> A25 SOUTH ATLANTIC SAM/AFR
-2.173	-1.110
-2.483	-1.185
-1.058	-4.614
-3.588	-5.181
-2.787	-9.671
-4.837	-10.068
-4.500	-12.649
-3.300	-12.418
-3.123	-12.916
-2.905	-12.858
-2.627	-14.107
-2.905	-14.274
-2.221	-15.716
-1.928	-15.669
-0.850	-18.278
-0.625	-18.258
-0.295	-20.008
-0.898	-20.200
-0.834	-20.562
-1.634	-20.763
-1.490	-21.804
-1.821	-21.903
-1.778	-22.559
-2.018	-22.594
-1.997	-22.832
-2.851	-23.093
-1.997	-24.625
-0.770	-24.513
-0.199	-26.027
-0.038	-25.984
0.084	-26.715
-0.876	-26.829
-0.572	-28.323
-0.295	-28.294
-0.038	-29.548
-1.362	-29.870
-1.362	-30.621
-1.917	-30.722
-1.869	-31.375
-2.627	-31.549
-2.504	-32.539
-3.561	-32.743
-3.593	-33.649
-4.591	-33.868
-3.636	-36.948
-3.993	-37.033
-3.524	-38.562
-3.849	-38.658
-3.396	-40.736
-2.654	-40.639
-2.328	-42.209
-2.803	-42.293
-2.494	-43.579
-1.036	-43.264
-0.508	-44.423
-0.214	-44.346
0.191	-45.329
2.267	-45.008
5.443	-46.433
7.173	-47.857
8.075	-49.580
8.373	-50.208
10.065	-49.888
10.443	-50.437
12.729	-49.891
13.087	-50.542
> A25 SOUTHWEST INDIAN RIDGE AFR/ANT
13.087	-50.542
13.621	-50.651
14.417	-49.521
15.186	-49.656
16.035	-48.285
16.847	-48.438
17.098	-48.114
20.943	-47.785
20.986	-47.659
22.427	-47.982
22.528	-48.467
23.548	-48.927
24.669	-48.891
24.738	-48.531
25.736	-48.506
25.715	-48.659
26.158	-48.669
26.131	-48.754
28.165	-48.613
28.181	-48.215
29.355	-48.140
29.339	-47.763
30.945	-47.619
30.935	-47.460
31.970	-47.351
31.762	-46.274
33.038	-46.092
32.803	-44.731
33.940	-44.476
33.753	-43.385
34.927	-43.123
34.735	-42.190
36.037	-41.903
35.712	-40.757
37.148	-40.423
37.030	-40.075
39.699	-39.416
39.379	-38.550
46.557	-36.082
46.424	-35.886
47.801	-35.407
46.685	-33.520
48.815	-33.026
52.242	-32.639
52.199	-32.508
54.387	-32.508
53.944	-30.325
56.218	-29.226
56.907	-28.634
> A31 SOUTH ATLANTIC SAM/AFR
-0.456	-0.471
-1.593	-1.040
-0.092	-4.315
-2.372	-4.985
-1.513	-9.356
-3.152	-9.791
-2.719	-12.339
-1.700	-12.086
-1.539	-12.664
-1.283	-12.601
-1.123	-13.966
-0.477	-15.499
-0.167	-15.468
0.452	-18.101
1.488	-17.815
1.739	-18.723
0.788	-18.982
0.943	-19.843
0.634	-19.894
0.735	-20.307
-0.108	-20.514
0.121	-21.616
-0.375	-21.716
-0.199	-22.626
-0.904	-22.854
-0.797	-23.510
-1.822	-23.756
-1.758	-24.164
-0.343	-23.820
-0.215	-24.379
0.869	-24.110
1.371	-25.716
0.874	-25.823
1.541	-29.286
0.141	-29.564
0.142	-30.009
-0.662	-30.223
-0.644	-30.857
-1.448	-31.071
-1.482	-32.086
-2.168	-32.269
-2.188	-33.367
-3.195	-33.615
-2.191	-36.800
-1.657	-36.671
-1.171	-37.899
-1.929	-38.073
-1.635	-39.020
-2.047	-39.099
-1.603	-40.557
-0.899	-40.443
-0.733	-42.022
-0.082	-41.887
0.020	-43.127
0.703	-42.986
1.152	-44.109
1.493	-44.062
1.888	-45.074
4.387	-44.400
> A31 MASCARENE BASIN SEY/AFR
56.609	-18.003
58.081	-16.173
56.687	-15.195
58.061	-13.162
57.450	-12.741
57.860	-12.077
57.246	-11.768
57.827	-10.719
> A31 MASCARENE BASIN SEY/AFR
56.609	-18.003
58.081	-16.173
56.687	-15.195
58.061	-13.162
57.450	-12.741
57.860	-12.077
57.246	-11.768
57.827	-10.719
> A31 (or 29? - time of ridge jump) NORTH OF MASCARENE
57.827	-10.719
59.338	-8.137
57.927	-6.471
56.958	-5.173
57.148	-4.816
56.165	-3.171
> A31 MASCARENE BASIN SEY/AFR
56.620	-8.768
54.983	-6.462
55.019	-6.201
53.292	-5.903
53.691	-4.901
> A34 MASCARENE BASIN SEY/AFR
58.751	-8.750
57.095	-8.396
56.957	-7.341
56.358	-7.424
56.131	-6.559
55.434	-6.782
55.097	-5.597
53.349	-5.813
> A31 ARABIAN SEA & EASTERN SOMALI BASINS IN
52.344	-7.165
50.902	-6.423
51.228	-5.723
50.208	-5.194
50.678	-4.213
49.242	-3.473
50.496	1.056
> A31 MASCARENE BASIN SEY/AFR
53.764	-26.175
50.924	-23.131
52.830	-21.641
51.645	-20.403
53.476	-18.692
52.953	-18.157
53.508	-17.589
52.958	-17.164
53.764	-16.253
52.675	-14.284
52.969	-14.101
51.821	-11.513
51.911	-11.265
50.262	-10.621
50.865	-9.722
51.863	-8.050
52.344	-7.165
> A31 SOUTHWEST INDIAN RIDGE ANT/AFR
16.566	-47.407
18.136	-47.382
20.859	-47.331
20.939	-46.890
22.231	-47.138
22.247	-47.353
22.925	-47.628
22.904	-47.880
24.532	-47.966
24.548	-47.620
25.979	-47.772
26.038	-47.973
28.088	-48.088
28.104	-47.396
29.166	-47.411
29.177	-46.743
31.553	-46.747
31.558	-45.281
32.738	-45.225
32.621	-43.912
33.737	-43.843
33.635	-42.640
34.698	-42.530
34.602	-41.358
35.728	-41.229
35.563	-39.959
36.839	-39.807
36.727	-39.274
39.290	-38.757
39.012	-37.454
42.210	-36.984
42.103	-36.503
44.805	-36.045
44.752	-35.784
46.215	-35.483
46.044	-34.971
47.149	-34.711
46.551	-32.604
48.452	-32.114
47.928	-30.575
> A34 MASCARENE BASIN SEY/AFR
46.376	-31.695
50.155	-28.892
48.627	-27.158
48.120	-27.487
46.999	-26.155
49.728	-24.113
48.729	-22.951
50.828	-21.264
49.898	-20.154
51.292	-19.076
50.620	-18.063
51.981	-16.498
> A34 MASCARENE BASIN SEY/AFR
51.981	-16.498
51.052	-15.081
51.730	-14.244
51.239	-13.879
51.709	-13.111
51.047	-12.775
51.666	-11.704
50.262	-10.621
> A34 MASCARENE BASIN SEY/AFR
50.262	-10.621
50.865	-9.722
49.519	-9.113
49.893	-8.199
49.028	-7.821
49.445	-6.589
48.387	-6.365
49.530	-2.340
> A34 MASCARENE BASIN SEY/AFR
46.999	-26.155
49.728	-24.113
48.729	-22.951
50.828	-21.264
49.898	-20.154
51.292	-19.076
50.620	-18.063
51.981	-16.498
> A34 SOUTH ATLANTIC SAM/AFR
2.655	0.616
1.273	-0.152
1.445	-0.208
1.833	-1.024
2.307	-1.933
2.695	-2.696
2.896	-3.251
1.220	-4.018
1.823	-6.324
1.583	-6.436
2.020	-8.248
0.713	-8.764
2.442	-12.523
3.728	-15.275
4.513	-16.891
4.742	-16.808
5.084	-17.614
4.294	-17.982
4.422	-19.107
3.814	-19.401
